日期,時間,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
20240515,2024-05-15 22:46:57.395204,020012,富邦行動通訊N,1000,1,9570,9.57,9.57,9.57,9.57,+,0.02,9.55,10,9.56,10,0.00
20240515,2024-05-15 22:46:57.395204,020015,統一MSCI美低波N,0,0,0,,,,, ,0.00,16.55,376,16.57,289,0.00
20240515,2024-05-15 22:46:57.395204,020016,統一MSCI美科技N,0,0,0,,,,, ,0.00,26.25,385,26.27,265,0.00
20240515,2024-05-15 22:46:57.395204,020018,統一價值成長30N,36000,8,891990,24.66,24.90,24.64,24.67,+,0.15,24.67,399,24.68,307,0.00
20240515,2024-05-15 22:46:57.395204,020019,統一特選台灣5GN,0,0,0,,,,, ,0.00,17.57,377,17.59,318,0.00
20240515,2024-05-15 22:46:57.395204,02001L,富邦蘋果正二N,94000,13,2285920,23.96,24.64,23.96,24.09,+,0.17,24.08,10,24.09,8,0.00
20240515,2024-05-15 22:46:57.395204,02001R,富邦蘋果反一N,1029000,5,1666960,1.62,1.62,1.61,1.62,-,0.01,1.62,10,1.63,10,0.00
20240515,2024-05-15 22:46:57.395204,02001S,策元大加權策略N,1000,1,7000,7.00,7.00,7.00,7.00,X,0.00,6.96,499,6.97,499,0.00
20240515,2024-05-15 22:46:57.395204,020020,元大台股領航N,128000,43,1350480,10.48,10.65,10.48,10.55,+,0.08,10.54,499,10.55,499,0.00
20240515,2024-05-15 22:46:57.395204,020028,元大特選電動車N,114000,24,995640,8.66,8.78,8.66,8.69,+,0.03,8.69,499,8.70,499,0.00
20240515,2024-05-15 22:46:57.395204,020029,元大ESG高股息N,92000,24,807820,8.78,8.83,8.73,8.73,-,0.05,8.71,499,8.72,499,0.00
20240515,2024-05-15 22:46:57.395204,020030,統一智慧電動車N,135000,31,789400,5.82,5.86,5.82,5.86,+,0.05,5.81,430,5.83,286,0.00
20240515,2024-05-15 22:46:57.395204,020031,統一IC設計臺灣N,107000,24,631780,5.96,5.96,5.85,5.86,+,0.03,5.83,387,5.85,340,0.00
20240515,2024-05-15 22:46:57.395204,020032,元大綠能N,50000,6,299040,5.99,6.02,5.97,5.97,+,0.04,5.94,499,5.95,499,0.00
20240515,2024-05-15 22:46:57.395204,020034,元大IC設計N,106000,26,813210,7.65,7.75,7.62,7.62,-,0.04,7.61,501,7.62,499,0.00
20240515,2024-05-15 22:46:57.395204,020036,元大金融配息N,7000,5,43510,6.15,6.23,6.15,6.22,X,0.00,6.20,499,6.21,499,0.00
20240515,2024-05-15 22:46:57.395204,020037,元大金融高股息N,45000,13,287470,6.38,6.39,6.38,6.38,+,0.14,6.36,499,6.37,499,0.00
20240515,2024-05-15 22:46:57.395204,020038,元大ESG配息N,123000,23,929250,7.58,7.61,7.51,7.51,-,0.07,7.51,383,7.52,400,0.00
20240515,2024-05-15 22:46:57.395204,020039,元大加權N,192000,23,1219580,6.35,6.38,6.34,6.36,+,0.07,6.33,499,6.34,499,0.00
20240515,2024-05-15 22:46:57.395204,1101,台泥,18563917,8588,619178046,33.50,33.55,33.15,33.30,-,0.05,33.25,123,33.30,188,30.00
20240515,2024-05-15 22:46:57.395204,1101B,台泥乙特,3591,16,172104,47.90,48.00,47.90,48.00, ,0.00,47.90,3,48.00,1,0.00
20240515,2024-05-15 22:46:57.395204,1102,亞泥,9026241,4794,413323087,45.60,46.00,45.50,45.60, ,0.00,45.60,105,45.70,2,14.52
20240515,2024-05-15 22:46:57.395204,1103,嘉泥,443557,683,8110942,18.40,18.40,18.20,18.25,-,0.05,18.25,19,18.30,35,608.33
20240515,2024-05-15 22:46:57.395204,1104,環泥,1312618,905,43530767,33.05,33.35,33.00,33.15,+,0.20,33.10,17,33.15,1,10.73
20240515,2024-05-15 22:46:57.395204,1108,幸福,1472467,710,25006330,16.90,17.10,16.80,17.00,+,0.25,16.95,4,17.00,89,13.18
20240515,2024-05-15 22:46:57.395204,1109,信大,428174,337,8523779,20.10,20.10,19.85,19.90,-,0.05,19.90,8,19.95,9,10.26
20240515,2024-05-15 22:46:57.395204,1110,東泥,534710,277,10793395,20.15,20.40,20.00,20.30,+,0.15,20.25,4,20.30,12,81.20
20240515,2024-05-15 22:46:57.395204,1201,味全,577725,624,11021345,19.15,19.20,19.00,19.05,-,0.10,19.00,68,19.05,1,35.28
20240515,2024-05-15 22:46:57.395204,1203,味王,34293,51,1710363,48.80,50.40,48.80,50.40,+,1.25,49.60,1,50.40,2,23.89
20240515,2024-05-15 22:46:57.395204,1210,大成,1323078,1813,76974759,58.50,58.50,58.00,58.20,+,0.10,58.10,56,58.20,4,11.83
20240515,2024-05-15 22:46:57.395204,1213,大飲,99000,26,712730,7.19,7.24,7.11,7.22,+,0.11,7.14,2,7.22,26,0.00
20240515,2024-05-15 22:46:57.395204,1215,卜蜂,563340,639,59552907,106.00,106.50,105.00,106.50,+,1.00,106.00,1,106.50,62,14.16
20240515,2024-05-15 22:46:57.395204,1216,統一,10438292,7055,824430288,78.90,79.30,78.00,79.10,+,0.80,79.10,11,79.20,524,23.83
20240515,2024-05-15 22:46:57.395204,1217,愛之味,1883002,980,23107518,12.20,12.35,12.15,12.30,+,0.15,12.25,81,12.30,39,28.60
20240515,2024-05-15 22:46:57.395204,1218,泰山,2268315,1215,50188033,21.80,22.30,21.80,22.10,+,0.55,22.10,3,22.15,19,73.67
20240515,2024-05-15 22:46:57.395204,1219,福壽,330468,202,6295609,19.05,19.10,19.00,19.05,+,0.05,19.05,85,19.10,36,21.17
20240515,2024-05-15 22:46:57.395204,1220,台榮,738762,371,11918573,16.50,16.50,16.00,16.00,-,0.25,16.00,45,16.10,15,14.68
20240515,2024-05-15 22:46:57.395204,1225,福懋油,2999427,86,195108879,67.50,68.50,66.70,68.50,+,1.10,68.10,5,68.50,30,42.02
20240515,2024-05-15 22:46:57.395204,1227,佳格,1797617,1327,72488899,40.50,40.55,40.00,40.30, ,0.00,40.30,49,40.35,21,25.51
20240515,2024-05-15 22:46:57.395204,1229,聯華,850509,1180,57347081,67.50,67.70,67.20,67.50,+,0.20,67.50,9,67.60,6,25.57
20240515,2024-05-15 22:46:57.395204,1231,聯華食,116211,241,11376596,98.00,98.20,97.60,98.10,+,0.30,98.00,2,98.10,1,23.58
20240515,2024-05-15 22:46:57.395204,1232,大統益,59749,162,8649260,144.50,145.00,144.50,145.00,+,0.50,144.50,19,145.00,2,20.34
20240515,2024-05-15 22:46:57.395204,1233,天仁,4183,9,142156,33.90,34.00,33.90,34.00,+,0.40,33.70,2,34.00,2,31.48
20240515,2024-05-15 22:46:57.395204,1234,黑松,130629,228,5632160,43.15,43.15,43.05,43.15,+,0.10,43.10,4,43.15,16,18.60
20240515,2024-05-15 22:46:57.395204,1235,興泰,18157,35,1520567,83.50,84.10,83.50,84.10,+,0.60,83.80,1,84.10,29,31.98
20240515,2024-05-15 22:46:57.395204,1236,宏亞,24927,104,599004,23.95,24.10,23.95,24.10,+,0.15,24.00,10,24.10,1,100.42
20240515,2024-05-15 22:46:57.395204,1256,鮮活果汁-KY,36724,249,7360913,197.00,203.00,195.50,202.50,+,5.50,202.00,1,203.00,2,16.32
20240515,2024-05-15 22:46:57.395204,1301,台塑,7042445,4906,482448635,68.80,69.00,68.10,68.10,-,0.30,68.10,289,68.20,60,83.05
20240515,2024-05-15 22:46:57.395204,1303,南亞,7826995,4326,445798302,57.10,57.50,56.40,56.80, ,0.00,56.80,8,56.90,14,67.62
20240515,2024-05-15 22:46:57.395204,1304,台聚,2748072,1263,44618431,16.15,16.35,16.10,16.20,+,0.15,16.15,176,16.20,65,0.00
20240515,2024-05-15 22:46:57.395204,1305,華夏,1790311,975,32712563,18.20,18.45,18.10,18.30,+,0.10,18.30,21,18.35,6,140.77
20240515,2024-05-15 22:46:57.395204,1307,三芳,1182670,803,40145780,33.70,34.35,33.60,33.80,+,0.20,33.75,31,33.85,11,13.25
20240515,2024-05-15 22:46:57.395204,1308,亞聚,1077101,799,20084930,18.60,18.80,18.50,18.65,+,0.15,18.60,67,18.65,108,0.00
20240515,2024-05-15 22:46:57.395204,1309,台達化,904657,633,14279872,15.60,15.90,15.60,15.70, ,0.00,15.70,22,15.75,19,0.00
20240515,2024-05-15 22:46:57.395204,1310,台苯,4314854,1912,60817909,13.75,14.25,13.75,14.00,+,0.40,14.00,20,14.05,14,0.00
20240515,2024-05-15 22:46:57.395204,1312,國喬,17968185,6312,266423403,14.35,15.10,14.35,14.85,+,0.70,14.80,124,14.85,76,0.00
20240515,2024-05-15 22:46:57.395204,1312A,國喬特,25000,13,605450,24.20,24.25,24.20,24.25,X,0.00,24.20,2,24.30,3,0.00
20240515,2024-05-15 22:46:57.395204,1313,聯成,2218217,1035,30027894,13.45,13.65,13.45,13.50,+,0.15,13.50,21,13.55,133,0.00
20240515,2024-05-15 22:46:57.395204,1314,中石化,24354300,5308,254286325,10.55,10.55,10.35,10.35,-,0.20,10.35,2244,10.40,96,207.00
20240515,2024-05-15 22:46:57.395204,1315,達新,15285,85,1089016,71.30,71.50,71.20,71.30,+,0.10,71.20,3,71.50,11,19.06
20240515,2024-05-15 22:46:57.395204,1316,上曜,3897956,1949,73845826,18.90,19.15,18.80,18.85,-,0.05,18.85,114,18.90,33,0.00
20240515,2024-05-15 22:46:57.395204,1319,東陽,3960489,3117,462939561,118.00,118.50,115.00,115.50,-,1.00,115.50,17,116.00,23,18.45
20240515,2024-05-15 22:46:57.395204,1321,大洋,603320,281,24253178,40.00,40.90,39.75,40.05,+,0.35,40.00,19,40.10,8,49.44
20240515,2024-05-15 22:46:57.395204,1323,永裕,25298,28,788349,31.20,31.25,31.15,31.15,-,0.05,31.10,4,31.20,9,34.61
20240515,2024-05-15 22:46:57.395204,1324,地球,134277,120,1934799,14.50,14.55,14.30,14.40, ,0.00,14.30,23,14.40,4,32.73
20240515,2024-05-15 22:46:57.395204,1325,恆大,210414,180,5878458,27.80,28.15,27.70,27.90,+,0.30,27.90,2,27.95,1,73.42
20240515,2024-05-15 22:46:57.395204,1326,台化,5797651,3373,329069212,56.70,57.20,56.40,56.40, ,0.00,56.40,197,56.50,18,30.49
20240515,2024-05-15 22:46:57.395204,1337,再生-KY,605229,545,4503783,7.50,7.52,7.38,7.40,-,0.10,7.40,14,7.42,5,0.00
20240515,2024-05-15 22:46:57.395204,1338,廣華-KY,93762,146,3200610,34.20,34.40,34.00,34.05,-,0.05,34.00,15,34.10,44,0.00
20240515,2024-05-15 22:46:57.395204,1339,昭輝,752967,812,54185577,71.00,73.10,71.00,72.40,+,1.20,72.40,1,72.50,10,10.63
20240515,2024-05-15 22:46:57.395204,1340,勝悅-KY,73058,183,729990,9.99,10.00,9.96,10.00,+,0.01,9.98,4,10.00,20,0.00
20240515,2024-05-15 22:46:57.395204,1341,富林-KY,31066,27,2131327,68.90,68.90,68.50,68.60,-,0.30,68.80,2,68.90,2,15.11
20240515,2024-05-15 22:46:57.395204,1342,八貫,152833,254,17741344,117.00,117.00,115.50,115.50,-,1.00,115.50,27,116.00,7,14.98
20240515,2024-05-15 22:46:57.395204,1402,遠東新,5125290,3148,176078561,34.30,34.60,34.10,34.35,+,0.10,34.25,39,34.35,174,22.02
20240515,2024-05-15 22:46:57.395204,1409,新纖,2449400,1126,40761092,16.75,16.75,16.55,16.60, ,0.00,16.55,266,16.60,38,24.41
20240515,2024-05-15 22:46:57.395204,1410,南染,86263,72,3273726,38.10,38.55,37.60,38.15,-,0.05,37.75,1,38.15,1,105.97
20240515,2024-05-15 22:46:57.395204,1413,宏洲,270946,115,2687901,9.91,10.00,9.87,9.87,-,0.07,9.87,2,9.89,10,0.00
20240515,2024-05-15 22:46:57.395204,1414,東和,426613,256,8342417,19.60,19.75,19.45,19.75,+,0.25,19.65,2,19.75,19,73.15
20240515,2024-05-15 22:46:57.395204,1416,廣豐,748391,399,9891072,13.15,13.45,13.05,13.15, ,0.00,13.15,11,13.20,23,19.63
20240515,2024-05-15 22:46:57.395204,1417,嘉裕,225763,284,2582817,11.50,11.50,11.40,11.45, ,0.00,11.40,1,11.45,17,0.00
20240515,2024-05-15 22:46:57.395204,1418,東華,34061,106,1075191,31.65,31.80,31.40,31.50,-,0.15,31.50,2,31.60,1,61.76
20240515,2024-05-15 22:46:57.395204,1419,新紡,128655,120,6107617,46.80,47.80,46.80,47.65,+,0.65,47.50,3,47.65,6,21.96
20240515,2024-05-15 22:46:57.395204,1423,利華,349393,228,12141293,35.25,35.25,34.60,34.75,-,0.50,34.65,190,34.80,2,80.81
20240515,2024-05-15 22:46:57.395204,1432,大魯閣,154467,280,2778099,18.00,18.05,17.95,17.95,-,0.05,17.95,25,18.00,3,35.90
20240515,2024-05-15 22:46:57.395204,1434,福懋,1985879,1379,47140981,23.70,23.90,23.60,23.65,+,0.05,23.65,23,23.75,19,73.91
20240515,2024-05-15 22:46:57.395204,1435,中福,3410,23,165610,47.95,49.00,47.95,49.00,+,0.20,48.40,2,49.00,3,0.00
20240515,2024-05-15 22:46:57.395204,1436,華友聯,537008,540,72894480,138.00,140.00,131.00,132.00,-,6.00,131.50,6,132.00,2,14.16
20240515,2024-05-15 22:46:57.395204,1437,勤益控,482874,575,17590722,36.05,36.75,36.05,36.25,+,0.30,36.20,19,36.25,6,12.04
20240515,2024-05-15 22:46:57.395204,1438,三地開發,556647,229,29179889,52.20,53.00,52.00,52.20,-,0.20,52.10,1,52.20,2,0.00
20240515,2024-05-15 22:46:57.395204,1439,雋揚,243122,240,6830767,29.25,29.25,27.55,28.10,-,0.30,28.00,14,28.10,1,13.98
20240515,2024-05-15 22:46:57.395204,1440,南紡,4366887,1961,74955199,17.25,17.40,17.00,17.00,-,0.15,17.00,115,17.05,7,11.41
20240515,2024-05-15 22:46:57.395204,1441,大東,26153,149,348877,13.40,13.40,13.25,13.40,-,0.05,13.35,2,13.40,16,0.00
20240515,2024-05-15 22:46:57.395204,1442,名軒,3094496,2178,175908226,56.30,58.20,56.30,56.90,+,1.80,56.80,4,56.90,27,9.95
20240515,2024-05-15 22:46:57.395204,1443,立益物流,32151,52,1032122,32.40,32.40,31.90,32.00,+,0.10,31.85,4,32.10,3,18.18
20240515,2024-05-15 22:46:57.395204,1444,力麗,3365103,1332,33349171,9.81,9.99,9.81,9.85,+,0.09,9.84,9,9.85,18,123.12
20240515,2024-05-15 22:46:57.395204,1445,大宇,339422,201,7760481,22.70,23.00,22.70,22.80,+,0.10,22.80,15,22.85,4,3.00
20240515,2024-05-15 22:46:57.395204,1446,宏和,2509171,1839,122285225,48.00,50.40,48.00,48.70,-,0.25,48.70,1,48.75,3,16.13
20240515,2024-05-15 22:46:57.395204,1447,力鵬,6586172,2169,58642328,8.63,9.15,8.62,8.84,+,0.26,8.83,10,8.84,60,0.00
20240515,2024-05-15 22:46:57.395204,1449,佳和,1505913,740,27642290,18.95,18.95,17.90,17.90,-,0.45,17.90,20,18.00,14,19.46
20240515,2024-05-15 22:46:57.395204,1451,年興,92147,110,1906532,20.70,20.80,20.60,20.65, ,0.00,20.65,8,20.70,1,0.00
20240515,2024-05-15 22:46:57.395204,1452,宏益,81218,71,1386603,17.15,17.15,17.00,17.15, ,0.00,17.10,1,17.15,9,37.28
20240515,2024-05-15 22:46:57.395204,1453,大將,1194046,813,27410410,23.25,23.35,22.70,22.70,-,0.20,22.70,35,22.95,8,31.53
20240515,2024-05-15 22:46:57.395204,1454,台富,14846,17,237264,16.10,16.10,15.95,16.05,+,0.10,16.00,1,16.05,6,47.21
20240515,2024-05-15 22:46:57.395204,1455,集盛,1135398,595,15674770,13.80,13.95,13.65,13.85,+,0.05,13.80,52,13.90,30,0.00
20240515,2024-05-15 22:46:57.395204,1456,怡華,48521,61,985085,20.30,20.40,20.20,20.30, ,0.00,20.25,3,20.35,1,92.27
20240515,2024-05-15 22:46:57.395204,1457,宜進,2337851,1069,51526574,22.30,22.40,21.85,21.85,-,0.70,21.80,99,21.85,4,8.85
20240515,2024-05-15 22:46:57.395204,1459,聯發,381103,232,4327981,11.65,11.65,11.25,11.25,-,0.15,11.25,11,11.30,22,102.27
20240515,2024-05-15 22:46:57.395204,1460,宏遠,586288,255,4741407,8.11,8.15,8.06,8.06,-,0.04,8.06,27,8.09,2,0.00
20240515,2024-05-15 22:46:57.395204,1463,強盛,250801,191,4939611,19.85,19.85,19.55,19.70,-,0.15,19.70,47,19.75,2,36.48
20240515,2024-05-15 22:46:57.395204,1464,得力,565927,459,8184768,14.55,14.60,14.40,14.40,-,0.15,14.40,53,14.45,26,96.00
20240515,2024-05-15 22:46:57.395204,1465,偉全,148741,151,2342781,15.80,15.85,15.70,15.75,+,0.05,15.70,2,15.75,8,17.50
20240515,2024-05-15 22:46:57.395204,1466,聚隆,56102,48,729783,13.05,13.05,12.95,13.00,-,0.05,12.95,13,13.00,16,0.00
20240515,2024-05-15 22:46:57.395204,1467,南緯,1341031,569,16106933,12.25,12.30,11.85,11.85, ,0.00,11.85,8,11.90,20,0.00
20240515,2024-05-15 22:46:57.395204,1468,昶和,58402,56,793582,13.70,13.75,13.45,13.45,-,0.20,13.45,7,13.50,3,30.57
20240515,2024-05-15 22:46:57.395204,1470,大統新創,5000,5,99300,19.50,19.95,19.50,19.95,+,0.25,19.75,1,20.00,1,37.64
20240515,2024-05-15 22:46:57.395204,1471,首利,437170,250,6517422,15.15,15.15,14.80,14.90,-,0.10,14.85,114,14.90,2,0.00
20240515,2024-05-15 22:46:57.395204,1472,三洋實業,37133,36,2927768,78.70,79.00,78.60,78.60,-,0.30,78.60,1,78.90,1,18.45
20240515,2024-05-15 22:46:57.395204,1473,台南,1823792,1515,74424367,40.55,42.00,39.45,40.10,-,0.15,39.90,2,40.10,10,13.15
20240515,2024-05-15 22:46:57.395204,1474,弘裕,505018,242,7106310,14.25,14.25,13.95,14.00,-,0.10,14.00,136,14.05,6,31.82
20240515,2024-05-15 22:46:57.395204,1475,業旺,296689,200,17453731,59.60,59.60,58.30,59.00,+,0.10,58.80,8,59.00,6,11.90
20240515,2024-05-15 22:46:57.395204,1476,儒鴻,411121,730,202312563,492.00,497.00,489.00,490.00, ,0.00,490.00,1,490.50,3,23.28
20240515,2024-05-15 22:46:57.395204,1477,聚陽,2815016,3751,1056846190,385.50,386.00,371.00,373.50,-,14.00,373.50,1,374.00,2,21.70
20240515,2024-05-15 22:46:57.395204,1503,士電,9256992,11708,2415715808,262.50,266.50,258.00,259.00,-,1.50,258.50,41,259.00,1,49.33
20240515,2024-05-15 22:46:57.395204,1504,東元,8156000,5414,445945122,54.90,55.20,54.30,54.40, ,0.00,54.30,65,54.40,24,21.42
20240515,2024-05-15 22:46:57.395204,1506,正道,245146,127,3991280,16.30,16.40,16.25,16.30,-,0.05,16.25,7,16.30,1,62.69
20240515,2024-05-15 22:46:57.395204,1512,瑞利,22262,17,221957,10.00,10.05,10.00,10.00, ,0.00,10.00,15,10.15,22,0.00
20240515,2024-05-15 22:46:57.395204,1513,中興電,12411718,13647,2105351128,168.00,171.50,168.00,168.00,+,1.00,168.00,292,168.50,131,46.28
20240515,2024-05-15 22:46:57.395204,1514,亞力,7819674,6221,944341725,122.50,123.50,119.00,119.00,-,1.50,119.00,20,119.50,41,35.63
20240515,2024-05-15 22:46:57.395204,1515,力山,1957101,1458,91795427,47.45,47.75,46.50,46.50,-,0.85,46.45,8,46.50,14,13.44
20240515,2024-05-15 22:46:57.395204,1516,川飛,355677,239,7054186,20.05,20.05,19.55,19.90,-,0.20,19.85,5,19.90,5,37.55
20240515,2024-05-15 22:46:57.395204,1517,利奇,425447,290,7016014,16.50,16.65,16.40,16.40, ,0.00,16.40,5,16.45,21,0.00
20240515,2024-05-15 22:46:57.395204,1519,華城,10065650,12859,7788243508,790.00,804.00,753.00,755.00,-,12.00,755.00,63,756.00,6,66.40
20240515,2024-05-15 22:46:57.395204,1521,大億,96438,111,3909030,40.90,41.20,40.00,40.00,-,0.75,39.95,1,40.00,2,55.56
20240515,2024-05-15 22:46:57.395204,1522,堤維西,35617255,21762,2336856908,64.10,68.50,62.90,63.90, ,0.00,63.90,23,64.00,20,14.39
20240515,2024-05-15 22:46:57.395204,1522A,堤維西甲特,1287,3,58728,45.80,45.80,45.80,45.80,+,0.20,45.80,2,46.00,1,0.00
20240515,2024-05-15 22:46:57.395204,1524,耿鼎,9988544,5849,363671118,35.95,37.15,35.80,35.90,+,0.30,35.90,120,35.95,6,12.42
20240515,2024-05-15 22:46:57.395204,1525,江申,21260,67,1496527,70.00,70.90,70.00,70.70,+,0.50,70.70,1,70.80,4,19.97
20240515,2024-05-15 22:46:57.395204,1526,日馳,137306,218,4757020,34.75,34.95,34.40,34.50,-,0.20,34.40,22,34.60,4,0.00
20240515,2024-05-15 22:46:57.395204,1527,鑽全,528532,432,22846658,43.20,43.40,42.90,43.00,-,0.15,42.95,2,43.00,3,13.65
20240515,2024-05-15 22:46:57.395204,1528,恩德,1114436,550,13847566,12.50,12.55,12.30,12.30,-,0.25,12.30,123,12.35,11,0.00
20240515,2024-05-15 22:46:57.395204,1529,樂事綠能,4368115,3063,150716201,33.75,35.00,33.45,34.60,+,1.10,34.50,8,34.60,23,70.61
20240515,2024-05-15 22:46:57.395204,1530,亞崴,39744,111,1286080,32.55,32.55,32.30,32.30,+,0.05,32.30,6,32.35,1,14.68
20240515,2024-05-15 22:46:57.395204,1531,高林股,360735,164,4917611,13.65,13.70,13.60,13.65,+,0.05,13.65,10,13.70,59,47.07
20240515,2024-05-15 22:46:57.395204,1532,勤美,9982968,5465,504327285,49.00,51.50,48.90,50.70,+,1.95,50.70,4,50.80,16,12.84
20240515,2024-05-15 22:46:57.395204,1533,車王電,683746,644,33175478,47.75,49.40,47.50,47.85,+,1.35,47.80,13,47.85,1,0.00
20240515,2024-05-15 22:46:57.395204,1535,中宇,509643,589,36319756,71.60,72.20,70.90,71.00,-,0.60,71.00,9,71.10,2,15.67
20240515,2024-05-15 22:46:57.395204,1536,和大,1207637,992,64823531,53.00,54.30,53.00,53.20,+,0.10,53.20,24,53.30,2,45.47
20240515,2024-05-15 22:46:57.395204,1537,廣隆,322845,413,45952389,141.00,143.00,140.50,143.00,+,2.50,142.50,3,143.00,67,16.86
20240515,2024-05-15 22:46:57.395204,1538,正峰,20015,28,313936,16.85,16.85,15.40,15.50,-,1.15,15.40,3,16.40,1,0.00
20240515,2024-05-15 22:46:57.395204,1539,巨庭,105331,83,2493193,23.75,23.80,23.50,23.50,-,0.20,23.50,6,23.55,1,14.16
20240515,2024-05-15 22:46:57.395204,1540,喬福,940317,472,19228927,20.70,20.70,20.20,20.25,-,0.25,20.25,1,20.30,8,11.19
20240515,2024-05-15 22:46:57.395204,1541,錩泰,17015,17,549044,32.30,32.35,32.10,32.10,-,0.20,32.05,1,32.25,1,17.54
20240515,2024-05-15 22:46:57.395204,1558,伸興,91902,130,9294055,100.50,102.00,100.50,101.00,+,0.50,101.00,9,101.50,19,20.04
20240515,2024-05-15 22:46:57.395204,1560,中砂,2828259,1697,661488065,247.00,249.50,240.50,241.50,-,4.50,241.50,37,242.00,2,37.68
20240515,2024-05-15 22:46:57.395204,1563,巧新,3169386,1947,261072734,83.70,84.00,81.70,82.00,-,1.30,81.90,6,82.00,37,28.87
20240515,2024-05-15 22:46:57.395204,1568,倉佑,1596863,1020,50550924,31.00,32.15,30.95,31.50,+,0.65,31.45,14,31.50,9,10.00
20240515,2024-05-15 22:46:57.395204,1582,信錦,3402569,2893,328519306,97.00,98.30,95.20,95.60,-,0.60,95.50,56,95.60,31,16.09
20240515,2024-05-15 22:46:57.395204,1583,程泰,14233,20,1040470,72.40,73.50,72.40,73.50,+,0.50,73.20,1,73.60,1,13.17
20240515,2024-05-15 22:46:57.395204,1587,吉茂,5424288,3541,367731667,64.50,70.10,64.40,70.10,+,6.30,70.10,23402,,0,122.98
20240515,2024-05-15 22:46:57.395204,1589,永冠-KY,467005,565,21412874,45.50,46.75,45.15,46.05,+,0.85,46.05,21,46.10,1,0.00
20240515,2024-05-15 22:46:57.395204,1590,亞德客-KY,539322,938,641135940,1175.00,1215.00,1170.00,1180.00,+,5.00,1175.00,6,1180.00,3,32.91
20240515,2024-05-15 22:46:57.395204,1597,直得,241734,261,16023001,66.00,66.80,65.90,66.00,+,0.40,66.00,9,66.10,2,59.46
20240515,2024-05-15 22:46:57.395204,1598,岱宇,936666,718,30540132,33.30,33.30,31.90,32.95, ,0.00,32.90,11,32.95,21,219.67
20240515,2024-05-15 22:46:57.395204,1603,華電,2394046,1721,102899434,42.10,43.65,42.10,42.90,+,1.10,42.90,183,42.95,5,13.24
20240515,2024-05-15 22:46:57.395204,1604,聲寶,1008736,821,30112141,29.70,30.00,29.70,29.80,+,0.30,29.75,3,29.80,16,14.12
20240515,2024-05-15 22:46:57.395204,1605,華新,11994144,5879,431972527,35.90,36.30,35.75,35.80,+,0.05,35.80,41,35.85,16,36.91
20240515,2024-05-15 22:46:57.395204,1608,華榮,36316399,18610,1377599176,36.80,38.95,36.65,37.80,+,1.80,37.75,44,37.80,32,18.17
20240515,2024-05-15 22:46:57.395204,1609,大亞,23459754,13239,1240867667,52.80,53.80,52.00,52.10,-,0.30,52.10,120,52.20,11,31.39
20240515,2024-05-15 22:46:57.395204,1611,中電,1291130,705,22791146,17.65,17.80,17.45,17.50, ,0.00,17.50,6,17.55,13,33.65
20240515,2024-05-15 22:46:57.395204,1612,宏泰,12726398,7053,495229005,38.50,39.50,38.40,38.60,+,0.45,38.60,33,38.65,22,18.65
20240515,2024-05-15 22:46:57.395204,1614,三洋電,1153125,785,54752539,47.60,48.25,46.80,47.10,-,0.10,47.00,6,47.10,7,42.05
20240515,2024-05-15 22:46:57.395204,1615,大山,1052431,992,70971316,67.00,68.50,66.50,66.80,+,0.70,66.70,18,66.80,1,18.61
20240515,2024-05-15 22:46:57.395204,1616,億泰,2578475,1474,65611630,25.00,26.20,24.80,25.45,+,0.70,25.35,12,25.45,8,20.36
20240515,2024-05-15 22:46:57.395204,1617,榮星,2054512,1506,50169239,23.60,25.10,23.60,23.90,+,0.35,23.90,10,23.95,2,398.33
20240515,2024-05-15 22:46:57.395204,1618,合機,15764975,10982,831140066,51.70,53.90,51.00,52.00,+,1.20,52.00,65,52.10,6,22.13
